Experience,Domain,Project_count,Education,Project_score,Cert_score,Skill_score,Final_score
6.0,Cybersecurity,14.0,3,5.609609014300895,0,7.0,49.74011133215415
21.08,Cybersecurity,15.0,4,6.077588062839453,4,7.0,69.79573399057557
15.08,Cybersecurity,15.0,3,5.580823932948083,0,6.4031242374328485,57.46850715198481
19.25,Cybersecurity,15.0,4,5.717822930867596,4,8.602325267042627,71.69672849058128
16.42,Cybersecurity,7.0,4,3.437399698870056,0,2.6457513110645907,42.96583162614218
15.0,Cybersecurity,15.0,3,5.873393778475117,4,9.797958971132712,69.23807192192453
16.42,Cybersecurity,15.0,1,5.758545631643308,9,7.14142842854285,59.77444398969102
10.5,Cybersecurity,15.0,4,5.022560239372679,4,4.795831523312719,49.45565947851368
11.33,Cybersecurity,13.0,1,5.46128213322752,0,6.6332495807108,49.668488437380546
12.83,Cybersecurity,9.0,1,4.78989467805946,0,4.58257569495584,42.82973601785345
20.5,Cybersecurity,10.0,4,5.638689753016086,0,6.4031242374328485,64.59185443828814
23.42,Cybersecurity,10.0,4,4.658241848297848,0,4.47213595499958,59.300228013388555
17.08,Cybersecurity,12.0,3,6.252003182978539,5,9.899494936611664,72.5551590788736
21.58,Cybersecurity,15.0,1,6.199613168042977,0,9.433981132056603,70.86449086846413
16.42,Cybersecurity,6.0,1,4.153023508179199,0,6.244997998398398,49.41223205251678
8.0,Cybersecurity,13.0,4,5.111082214501701,0,4.58257569495584,45.19029214041158
21.67,Cybersecurity,15.0,1,5.342245650465863,0,4.58257569495584,54.28582070760215
11.0,Cybersecurity,15.0,4,5.95519410968659,0,9.746794344808963,66.14276792048562
27.25,Cybersecurity,15.0,1,5.608821731817024,0,7.280109889280518,66.46291151712867
11.33,Cybersecurity,6.0,1,2.789949493661166,0,2.0,27.907598159813613
0.0,Cybersecurity,4.0,4,3.314313542630954,0,6.48074069840786,36.547915238021524
7.58,Cybersecurity,12.0,4,5.234650329130486,0,6.324555320336759,50.118683120421885
13.25,Cybersecurity,5.0,3,1.5,0,5.0990195135927845,39.55554627567019
8.58,Cybersecurity,15.0,4,5.85881464281099,9,7.54983443527075,59.098749880518355
2.67,Cybersecurity,4.0,3,2.86325528480196,0,3.0,25.797287810798085
14.75,Cybersecurity,11.0,4,5.607855764924033,0,6.6332495807108,59.346711414773196
22.25,Cybersecurity,15.0,3,5.618344230292955,0,5.744562646538029,63.06960506465687
37.92,Cybersecurity,10.0,4,5.2799084262569504,0,5.830951894845301,66.62330700355591
1.25,Cybersecurity,8.0,3,4.7244958841866005,11,9.16515138991168,50.83415824416941
12.67,Cybersecurity,12.0,3,5.545461482320073,4,6.082762530298219,54.51743100242967
26.5,Cybersecurity,9.0,4,5.07993233261009,0,6.324555320336759,67.42582927269916
13.58,Cybersecurity,14.0,4,5.263261438350816,0,4.123105625617661,50.165746305904115
10.17,Cybersecurity,10.0,1,4.13860359318845,0,2.6457513110645907,32.72244093989982
9.08,Cybersecurity,7.0,3,4.317965180312879,0,6.244997998398398,46.34868892260089
13.33,Software Engineering,13.0,4,6.460095559882212,0,11.0,73.3564947659751
6.58,Software Engineering,15.0,3,5.722190617233234,0,7.071067811865476,50.985708334717636
9.83,Software Engineering,15.0,4,6.750745841443205,0,11.269427669584644,71.55256883227581
8.25,Software Engineering,15.0,1,4.809951182473895,0,3.872983346207417,36.813101221321624
14.17,Software Engineering,15.0,3,6.198377072873994,0,8.888194417315589,65.53456213035916
14.17,Software Engineering,15.0,3,6.204763267059484,0,8.54400374531753,64.52968563407508
11.08,Software Engineering,11.0,3,5.997290896595708,0,7.937253933193772,58.43218364943813
11.17,Software Engineering,15.0,4,7.36858896584145,2,11.445523142259598,75.60482786619669
8.83,Software Engineering,15.0,4,6.231782286236276,0,10.535653752852738,66.96015932370238
9.83,Software Engineering,15.0,4,6.598994092755243,2,10.198039027185567,68.47017890276547
8.83,Software Engineering,15.0,4,6.6429940095939966,0,10.63014581273465,68.32945814746301
11.08,Software Engineering,15.0,3,6.494728684660884,0,11.0,69.37486112591161
14.33,Software Engineering,15.0,4,6.989156422330913,0,10.908712114635714,75.79297703504254
8.58,Software Engineering,15.0,4,4.829188150826927,0,5.291502622129181,47.41833902612689
10.5,Software Engineering,15.0,4,6.027715408950478,0,8.306623862918075,61.539407541007854
24.42,Software Engineering,15.0,4,5.816072763921416,0,7.211102550927978,72.20360005118083
12.42,Software Engineering,15.0,4,5.666592612123219,0,5.830951894845301,55.230614904960674
12.42,Software Engineering,6.0,4,1.7999999999999998,0,2.6457513110645907,34.33708094002711
10.25,Software Engineering,11.0,1,3.0,0,0.0,22.069902559112858
3.58,Software Engineering,14.0,3,5.757535300009982,0,7.280109889280518,48.44653383465003
13.0,Software Engineering,15.0,4,6.635182132812485,0,11.135528725660045,74.14588495942485
7.75,Software Engineering,12.0,4,5.2054003188709626,0,6.244997998398398,49.98185780420508
9.83,Software Engineering,15.0,4,7.129597402475213,0,11.269427669584644,72.55567127144205
2.0,Software Engineering,15.0,4,6.49474984539969,0,9.486832980505138,57.43963685273495
7.42,Software Engineering,15.0,4,5.840145999945333,0,7.615773105863909,55.7886696456827
11.17,Software Engineering,15.0,4,7.276260357323803,2,11.224972160321824,74.7056240725872
22.92,Software Engineering,15.0,1,4.1772549813552,0,2.8284271247461903,47.2937492479237
14.58,Software Engineering,15.0,4,6.299108984581393,5,11.31370849898476,76.67820425088017
13.5,Software Engineering,6.0,1,4.345555650507787,0,7.483314773547883,50.561351157397226
2.0,Software Engineering,15.0,4,5.933647581762505,4,10.295630140987,59.35502576535363
12.75,Software Engineering,15.0,4,5.681576036843298,0,7.211102550927978,59.710686974533004
1.5,Software Engineering,15.0,4,5.66986181565448,0,8.54400374531753,51.936602831501155
10.17,Software Engineering,15.0,4,7.096813314658966,0,11.445523142259598,73.34523516380814
3.83,Software Engineering,13.0,4,6.116197830327536,0,10.770329614269007,61.88412759444871
8.0,Software Engineering,15.0,4,6.912623259983615,0,11.224972160321824,69.94600565811469
4.0,Software Engineering,15.0,4,6.048278306897993,0,9.9498743710662,59.712106971308785
13.67,Software Engineering,3.0,3,0.8999999999999999,0,0.0,22.999770767733857
12.25,Software Engineering,15.0,3,6.081304763657689,0,10.099504938362076,66.8237550844141
11.17,Software Engineering,15.0,3,6.501093975540412,0,10.908712114635714,69.2143119866754
18.33,Software Engineering,15.0,3,6.2729137239411,0,9.0,70.39022909899484
9.25,Software Engineering,15.0,0,6.164232075797674,0,11.269427669584644,61.39642976737936
20.42,Software Engineering,15.0,3,6.349479426546649,0,9.899494936611664,75.4368513443973
6.17,Software Engineering,12.0,4,5.88543353335106,0,8.18535277187245,55.899468584769686
9.83,Software Engineering,15.0,4,7.095389451754384,0,11.269427669584644,72.46509733078447
14.33,Software Engineering,15.0,4,6.309074788331811,0,8.717797887081348,67.48821190880264
14.25,Software Engineering,14.0,4,6.054287631173832,0,8.717797887081348,66.59706707824544
10.83,Software Engineering,15.0,3,6.100467665836636,0,10.770329614269007,67.38914479205597
9.83,Software Engineering,15.0,4,7.095389451754384,0,11.269427669584644,72.46509733078447
19.25,Software Engineering,15.0,4,6.505374737342546,0,11.180339887498947,80.43521719838341
7.58,Software Engineering,15.0,3,7.06623002539845,0,11.180339887498947,67.78341914990138
9.83,Software Engineering,15.0,4,7.233018843717866,0,10.908712114635714,71.75866261450243
8.75,Software Engineering,14.0,4,7.210470472470506,5,11.0,71.9634297454626
0.0,Software Engineering,15.0,4,7.096813314658966,0,11.445523142259598,62.76843516380814
14.08,Software Engineering,15.0,3,6.824928354943792,0,11.090536506409418,73.6379179687726
9.0,Software Engineering,12.0,1,4.095559206051301,0,2.449489742783178,31.075702919558367
4.42,Software Engineering,15.0,4,5.918335516491395,0,10.770329614269007,62.24050525010681
10.92,Software Engineering,14.0,4,6.83797798456132,0,10.908712114635714,71.71296170402407
0.83,Software Engineering,9.0,4,6.112378855855527,0,10.535653752852738,57.524009452408535
5.58,Software Engineering,15.0,4,6.2319175211680005,0,10.723805294763608,64.13907558368548
0.0,Software Engineering,4.0,3,3.021191889663004,0,9.219544457292889,41.902384360768075
10.83,Software Engineering,15.0,4,6.212029723232927,0,10.723805294763608,69.54641776022561
5.58,Software Engineering,15.0,4,6.2319175211680005,0,10.723805294763608,64.13907558368548
9.75,Software Engineering,15.0,3,6.779678636923315,0,10.816653826391969,68.2018433403949
1.67,Software Engineering,13.0,1,5.861683720586299,0,7.681145747868608,43.793098606944746
1.67,Software Engineering,8.0,4,5.664930266179074,0,10.677078252031311,57.49938765095519
10.5,Software Engineering,15.0,4,6.843855903421361,0,11.31370849898476,72.62735534355653
5.58,Software Engineering,15.0,4,6.159179104332692,0,10.723805294763608,63.9464827825635
9.33,Software Engineering,15.0,4,6.988471410649833,0,11.090536506409418,71.13093832545411
8.42,Software Engineering,15.0,4,7.016533336927948,0,10.583005244258365,68.75215076571469
6.08,Software Engineering,14.0,4,5.990645777968865,0,7.0,52.832199631323796
0.83,Software Engineering,8.0,4,5.730766833529062,0,10.535653752852738,56.380264681497685
5.58,Software Engineering,15.0,4,6.111231270197447,0,10.723805294763608,63.81952913020746
9.67,Software Engineering,15.0,4,6.741874499203728,3,10.816653826391969,70.7685476125225
12.5,Software Engineering,15.0,4,7.169093976624169,0,11.445523142259598,75.9598159466254
15.33,Software Engineering,15.0,3,5.979818555501945,0,9.38083151964686,67.62474752167718
24.08,Software Engineering,15.0,4,6.123602445750603,0,11.224972160321824,84.58007950761376
24.08,Software Engineering,15.0,4,6.115132518419405,0,11.224972160321824,84.55765329735257
8.83,Software Engineering,15.0,4,6.843855903421361,0,11.135528725660045,70.36159995426235
10.08,Software Engineering,15.0,4,7.236229904225725,0,11.357816691600547,73.36040404143766
12.58,Software Engineering,12.0,4,6.26484288805404,0,10.392304845413264,70.1221410293957
26.5,Software Engineering,15.0,1,5.981023092777589,0,9.591663046625438,74.31062421482204
0.33,Software Engineering,9.0,3,5.054509962710401,0,10.14889156509222,51.0548761439605
2.67,Software Engineering,6.0,1,3.2948692875413497,0,3.3166247903554,24.146710170691303
10.25,Software Engineering,15.0,4,6.996964942403187,0,11.357816691600547,72.90369136391982
1.92,Software Engineering,9.0,4,5.601135347512695,0,8.246211251235321,50.50738760978808
11.5,Software Engineering,15.0,5,5.957146614357268,0,9.1104335791443,66.77879810702771
6.67,Software Engineering,7.0,3,4.446417121693178,5,7.681145747868608,49.69583312504204
1.67,Software Engineering,12.0,0,6.558827195220792,0,10.723805294763608,52.53824913586015
0.67,Software Engineering,3.0,4,2.0772549813552006,0,3.741657386773941,25.704555417963732
10.33,Software Engineering,13.0,3,6.858058456993506,0,10.862780491200215,68.88284091632352
9.92,Software Engineering,15.0,4,6.753521568356272,0,11.224972160321824,71.52154490228695
12.08,Software Engineering,15.0,4,7.304432988607969,0,11.704699910719626,76.65076720960447
6.5,Software Engineering,15.0,4,6.4949465713257934,0,10.63014581273465,65.51426623898412
11.17,Software Engineering,15.0,4,6.65005661843357,0,10.862780491200215,71.47237169307549
9.17,Software Engineering,11.0,4,6.413951406393643,0,9.899494936611664,65.37422339252319
11.08,Software Engineering,15.0,4,7.459256371320324,0,11.40175425099138,75.12135705105504
13.25,Software Engineering,15.0,4,6.984238221142172,0,11.269427669584644,75.72759718262165
13.33,Software Engineering,15.0,5,6.915626105394065,0,11.135528725660045,77.23162916903492
3.5,Software Engineering,12.0,4,6.7878251144891255,0,10.908712114635714,63.59670301146853
8.5,Software Engineering,15.0,4,6.949658340491962,0,11.445523142259598,71.21880627295636
2.83,Software Engineering,11.0,4,6.413951406393643,0,9.899494936611664,58.7806233925232
12.08,Software Engineering,15.0,4,7.321132283019273,0,11.704699910719626,76.69498268785327
10.25,Software Engineering,15.0,4,6.759730046615713,0,10.908712114635714,70.94231442762427
12.75,Software Engineering,15.0,3,6.190095909140203,0,10.44030650891055,68.64353074602178
2.75,Software Engineering,3.0,3,2.928332770753444,0,8.54400374531753,42.37773219495394
2.42,Software Engineering,11.0,3,5.982785310415032,0,9.1104335791443,52.87014951061489
12.08,Software Engineering,15.0,4,7.295693307367799,0,11.6619037896906,76.5005795733841
11.67,Software Engineering,15.0,4,6.9563465063538406,0,11.135528725660045,73.61304641918775
9.0,Software Engineering,15.0,4,6.564506735142621,0,11.31370849898476,70.32770989689098
12.08,Software Engineering,15.0,4,7.330873150110217,0,11.704699910719626,76.72077402288672
15.25,Software Engineering,15.0,4,7.0207171926739065,0,11.532562594670797,78.68534266459764
15.42,Software Engineering,15.0,4,6.914202141301061,0,11.31370849898476,77.93041426409806
12.25,Software Engineering,15.0,4,7.376074431872752,0,11.532562594670797,76.50623812361259
7.0,Software Engineering,6.0,4,4.586305386290478,0,9.539392014169456,56.54259197740346
12.25,Software Engineering,15.0,3,6.246983123590463,0,11.180339887498947,70.47106201816254
9.75,Software Engineering,14.0,4,7.210470472470506,5,11.0,73.00342974546261
16.67,Software Engineering,15.0,4,6.495714624401742,0,10.44030650891055,75.52953126217804
3.75,Software Engineering,15.0,4,7.36480529401983,0,11.357816691600547,67.11763892513693
15.08,Software Engineering,15.0,4,6.915626105394065,0,11.269427669584644,77.4491297757993
7.42,Software Engineering,15.0,4,7.328273991657899,0,11.575836902790224,71.48494149461874
9.92,Software Engineering,15.0,4,7.354934322597224,0,11.704699910719626,74.53808187919108
12.67,Software Engineering,15.0,3,6.190095909140203,0,10.63014581273465,69.12389933174794
6.5,Software Engineering,12.0,3,6.35874642040074,0,10.954451150103322,63.716395619328786
5.75,Software Engineering,12.0,4,6.723492082483914,0,11.269427669584644,66.83720782015263
6.92,Software Engineering,14.0,4,7.0222167595025615,0,11.135528725660045,68.71412073887288
12.08,Software Engineering,15.0,4,7.330873150110217,0,11.704699910719626,76.72077402288672
11.33,Software Engineering,7.0,4,6.0293309028964535,0,11.269427669584644,70.13577915453868
7.5,Software Engineering,15.0,4,6.192775032174119,0,10.198039027185567,64.47141429536421
13.17,Software Engineering,15.0,3,5.555419184662913,0,7.14142842854285,57.60661689490444
10.92,Software Engineering,15.0,4,6.4243629691917725,0,7.745966692414834,61.362028034611576
10.83,Software Engineering,15.0,4,6.664488876486842,0,10.954451150103322,71.42912376967138
13.92,Software Engineering,15.0,4,6.158894591854299,0,10.63014581273465,72.34128619062892
3.0,Software Engineering,15.0,4,6.0598215773925705,0,9.273618495495704,56.69509599596361
10.08,Software Engineering,15.0,4,6.462120826588247,0,11.090536506409418,70.5172960416781
16.75,Software Engineering,15.0,4,5.676457149282809,0,7.874007874011811,65.8250748116961
3.17,Software Engineering,8.0,4,5.56179839824852,0,8.94427190999916,53.642205684553325
11.33,Software Engineering,15.0,4,6.805609976360288,0,11.135528725660045,72.86033448073854
11.5,Software Engineering,14.0,4,6.915679711237309,0,10.954451150103322,72.65767978781918
1.0,Software Engineering,9.0,4,5.939313623185404,0,10.44030650891055,56.959523127693174
10.75,Software Engineering,15.0,4,6.534243588552716,0,10.862780491200215,70.7289282878213
11.08,Software Engineering,15.0,4,6.475346770968516,0,10.677078252031311,70.36489747384661
10.67,Software Engineering,15.0,3,5.7466586662547545,4,8.246211251235321,59.79269629266135
4.58,Software Engineering,3.0,4,3.333602655788979,0,10.908712114635714,54.37400173998828
16.83,Software Engineering,13.0,4,4.912435565298214,0,3.1622776601683795,49.631142664287175
18.08,Software Engineering,12.0,1,5.536994392360821,0,6.164414002968976,55.363807868046614
26.5,Software Engineering,11.0,3,6.211843127182995,0,10.246950765959598,80.33377080468094
0.5,Software Engineering,8.0,3,5.442572048698295,2,6.164414002968976,40.79726821830359
5.75,Software Engineering,5.0,3,2.8028468027429394,0,5.0990195135927845,35.20515277097235
10.0,Software Engineering,15.0,4,5.985254743826211,4,9.746794344808963,66.18236082316814
10.08,Software Engineering,12.0,4,5.749217886494945,0,7.3484692283495345,57.120780496696746
18.0,Software Engineering,15.0,4,5.956670417636156,0,8.54400374531753,69.85599895867554
17.08,Software Engineering,6.0,4,3.380084844679363,0,4.795831523312719,49.750002975984444
5.58,Software Engineering,15.0,3,6.300771682628585,0,9.899494936611664,59.87428564448727
13.5,Software Engineering,15.0,1,6.413134504092334,0,10.677078252031311,66.71697523677952
8.67,Software Engineering,15.0,4,6.482227255960433,0,10.488088481701515,67.31566863707063
9.75,Software Engineering,15.0,3,6.835992034391547,0,11.180339887498947,69.43060759191113
11.17,Software Engineering,15.0,4,7.367288183248615,0,11.445523142259598,75.10138372520346
12.83,Software Engineering,15.0,4,6.431117259371093,0,10.862780491200215,72.61907603468407
22.5,Software Engineering,9.0,4,5.705973789252337,0,8.426149773176359,72.72234961906635
15.42,Software Engineering,15.0,4,6.446242464556267,0,10.04987562112089,72.93948453469181
6.17,Software Engineering,15.0,4,5.850518345975297,0,6.708203932499369,51.821867535924284
6.67,Software Engineering,15.0,4,5.082340161192068,0,5.656854249492381,47.18682629131441
11.17,Software Engineering,15.0,4,7.080868198703323,0,11.180339887498947,73.55577730443308
11.58,Software Engineering,15.0,4,6.325024463122135,0,10.295630140987,69.35449206251678
10.75,Software Engineering,15.0,4,6.961675059945202,0,11.31370849898476,73.19931046119584
1.08,Software Engineering,4.0,4,1.2,0,0.0,12.833827690311809
13.83,Software Engineering,15.0,4,6.2631973561881376,8,9.848857801796104,72.20447389821408
9.5,Software Engineering,15.0,4,3.921251809066745,0,1.7320508075688772,35.40434815988063
10.58,Software Engineering,15.0,4,5.894054418573411,0,9.433981132056603,64.6154491264516
19.92,Software Engineering,15.0,4,4.714642819948224,0,3.741657386773941,54.3076866652348
17.33,Software Engineering,15.0,0,7.106428326832661,0,11.31370849898476,72.42578024289227
12.17,Software Engineering,11.0,3,5.910473638204253,0,8.426149773176359,60.787279799131234
1.0,Software Engineering,10.0,4,6.7463965231382526,0,10.723805294763608,60.07141827513882
9.33,Software Engineering,15.0,4,6.324087758631153,4,10.14889156509222,67.57639478289731
11.58,Software Engineering,15.0,4,6.541721528256812,0,10.954451150103322,71.88406710071098
30.25,Software Engineering,15.0,4,5.512387599753778,0,7.416198487095663,72.61157944487013
11.92,Software Engineering,15.0,4,6.088241542797652,0,10.535653752852738,69.7936999952657
7.25,Software Engineering,15.0,0,4.842503618133489,0,2.449489742783178,29.633421474129484
13.08,Software Engineering,15.0,4,6.8990626483983295,0,10.908712114635714,74.25443166878013
13.08,Software Engineering,15.0,3,6.851754273705131,0,10.723805294763608,71.58024543042222
0.0,Software Engineering,15.0,4,7.080868198703323,0,11.180339887498947,61.93897730443308
6.42,Software Engineering,15.0,3,6.337024888882183,0,9.433981132056603,59.461922106135056
9.92,Software Engineering,15.0,4,6.3066028838082815,0,8.602325267042627,62.55246784223169
10.25,Software Engineering,15.0,4,6.7632325072512245,2,11.135528725660045,72.12492973618583
4.67,Software Engineering,15.0,3,6.330172497919434,0,10.677078252031311,61.31411297506554
11.17,Software Engineering,15.0,4,6.559446095336586,0,11.04536101718726,71.7744778398538
11.17,Software Engineering,15.0,4,7.080868198703323,0,11.180339887498947,73.55577730443308
8.75,Software Engineering,15.0,4,6.918925207394202,2,11.090536506409418,70.84359769282628
9.17,Software Engineering,15.0,4,5.91323886415371,0,10.583005244258365,66.61090801368874
0.0,Software Engineering,4.0,3,2.1899494936611665,0,2.0,18.269084314657714
8.0,Software Engineering,15.0,3,6.728313718102857,0,10.816653826391969,66.24584211813249
18.58,Software Engineering,15.0,4,7.197797760923426,0,11.090536506409418,81.3051811850301
9.42,Software Engineering,15.0,4,6.581317705080592,2,10.862780491200215,69.97036855849112
10.42,Software Engineering,15.0,4,7.201908461940065,4,10.908712114635714,73.28989024744739
10.33,Software Engineering,15.0,4,7.193617368134256,4,10.908712114635714,73.17433754281207
6.0,Software Engineering,15.0,3,6.518707726477581,0,8.888194417315589,57.885916112077425
7.0,Software Engineering,15.0,4,7.017310999932508,2,10.862780491200215,68.60796775466899
10.5,Software Engineering,15.0,4,6.735162363263569,0,11.0,71.40826826778819
8.0,Software Engineering,15.0,4,6.2073802282797566,2,11.0,67.91083560178976
10.33,Software Engineering,15.0,4,7.202041869867645,4,10.908712114635714,73.19664347766027
6.0,Software Engineering,15.0,3,6.518707726477581,0,8.888194417315589,57.885916112077425
3.67,Software Engineering,15.0,4,6.8174823346444855,2,10.677078252031311,64.06438530367105
14.25,Software Engineering,11.0,3,6.7351642120191,0,10.908712114635714,72.50393702125902
10.5,Software Engineering,15.0,4,6.735162363263569,0,11.0,71.40826826778819
10.83,Software Engineering,15.0,4,7.063653046559344,2,10.63014581273465,72.02325613443136
10.75,Software Engineering,14.0,3,6.212239151716062,0,10.295630140987,66.05933195128297
17.0,Software Engineering,15.0,4,6.157081982008192,0,9.591663046625438,72.4567833108623
16.17,Software Engineering,15.0,4,6.157081982008192,0,9.591663046625438,71.5935833108623
22.92,Software Engineering,15.0,1,4.1772549813552,0,2.8284271247461903,47.2937492479237
14.58,Software Engineering,15.0,4,6.299108984581393,5,11.31370849898476,76.67820425088017
12.25,Software Engineering,15.0,4,5.902777064661744,0,7.745966692414834,61.36420140865927
16.42,Software Engineering,15.0,3,6.56407119494993,4,10.954451150103322,75.97684332559797
2.08,Software Engineering,15.0,5,4.352296156804695,0,2.0,31.62429419018869
15.0,Software Engineering,11.0,4,6.328060006488833,0,9.38083151964686,69.67026885258271
14.33,Software Engineering,15.0,4,5.632422165160476,4,5.830951894845301,58.126540264702214
9.83,Software Engineering,15.0,4,5.753262428656091,0,8.717797887081348,61.336562347188845
18.17,Software Engineering,15.0,4,6.002778308733528,0,8.18535277187245,69.09016766197271
14.0,Software Engineering,14.0,5,6.332539564245332,0,10.583005244258365,74.61097613725394
17.42,Software Engineering,15.0,4,5.405621804629019,0,5.5677643628300215,58.95831604783978
21.5,Software Engineering,15.0,4,5.887356532133898,0,7.416198487095663,69.96440167228145
7.58,Software Engineering,8.0,4,4.471290920238101,0,3.4641016151377544,39.07245041876357
18.5,Software Engineering,15.0,4,6.057458459796821,0,8.660254037844387,70.98796776252556
11.42,Software Engineering,15.0,4,6.548706584547336,0,10.295630140987,69.78034534765118
10.5,Software Engineering,15.0,4,5.798061114639891,0,7.280109889280518,57.883969203096335
26.5,Software Engineering,15.0,4,5.718676532726235,0,6.164414002968976,69.44165590083561
17.83,Software Engineering,4.0,4,3.354610738288307,0,4.898979485566356,50.50209872287235
2.33,Software Engineering,15.0,4,5.509357760225889,0,4.898979485566356,41.55398668413773
10.83,Software Engineering,13.0,4,5.903065993654748,0,10.723805294763608,68.46169383147581
15.67,Software Engineering,15.0,3,5.859518535024132,3,6.855654600401044,60.913428828813196
18.5,Software Engineering,15.0,4,5.437061421808807,0,5.0990195135927845,58.77321547449584
22.17,Software Engineering,15.0,4,6.08621085370824,0,8.888194417315589,75.5575745510267
18.33,Software Engineering,15.0,4,6.098214712126072,0,9.69535971483266,73.99195805491954
26.5,Software Engineering,15.0,4,5.877122912743147,4,6.48074069840786,71.80024836274572
14.75,Software Engineering,15.0,4,6.007195359495288,0,6.557438524302,60.712336935954454
13.08,Software Engineering,15.0,4,6.057102702118844,0,8.717797887081348,65.5210540024355
6.92,Software Engineering,15.0,4,5.908800938183882,0,7.810249675906654,56.027785493826094
24.5,Software Engineering,15.0,4,6.124950543924422,0,9.1104335791443,78.74310017243815
21.5,Software Engineering,15.0,4,5.736406659513429,0,6.0,65.36051128045087
21.5,Software Engineering,15.0,4,5.92052941453658,0,9.055385138137416,74.91842491449188
11.92,Software Engineering,15.0,4,5.719796664189101,0,7.810249675906654,60.7273503161524
18.42,Software Engineering,15.0,4,6.043106956373292,3,8.888194417315589,72.29344640955495
10.5,Software Engineering,13.0,1,4.464623855510485,0,3.1622776601683795,35.86225131553932
13.25,Software Engineering,15.0,4,5.64336286533664,4,6.708203932499369,59.636572586215635
24.5,Software Engineering,15.0,4,6.1110720203923,0,8.831760866327848,77.87906849196818
14.42,Software Engineering,15.0,5,5.642090746568957,0,5.0,56.778925511594515
5.0,Software Engineering,10.0,3,3.921251809066745,0,1.7320508075688772,28.057681493213952
17.5,Software Engineering,15.0,4,5.719796664189101,0,7.810249675906654,66.5305503161524
14.75,Software Engineering,15.0,4,6.007195359495288,0,6.557438524302,60.712336935954454
11.92,Software Engineering,15.0,4,6.016276851294235,0,8.660254037844387,64.03572935227008
21.25,Software Engineering,15.0,4,5.819876933160533,0,7.745966692414834,70.50470297531628
21.42,Software Engineering,15.0,4,5.626132670721519,0,5.5677643628300215,63.7021726565799
15.0,Software Engineering,2.0,3,1.7386035931884498,0,8.774964387392123,52.51994293574376
18.5,Software Engineering,15.0,3,5.739368071013188,0,5.5677643628300215,58.965191155210654
17.42,Software Engineering,15.0,4,5.405621804629019,0,5.477225575051661,58.689537056588904
12.5,Software Engineering,15.0,3,5.7551855397716025,0,5.744562646538029,53.29192599833025
10.92,Software Engineering,15.0,4,5.711232073681625,4,6.708203932499369,57.393072963454905
23.42,Software Engineering,15.0,4,5.441433620741087,0,4.123105625617661,61.004434197303404
18.5,Software Engineering,15.0,4,6.038898786278599,0,9.591663046625438,73.70386431012787
19.17,Software Engineering,15.0,4,5.87714547122434,0,6.928203230275509,66.0654727727767
14.5,Software Engineering,15.0,4,5.387857509783569,0,5.196152422706632,54.7712907515762
18.5,Software Engineering,15.0,3,5.896712484219803,0,6.708203932499369,62.76737784823241
21.25,Software Engineering,15.0,4,5.670981158528889,0,6.782329983125268,67.24975392653613
15.5,Software Engineering,15.0,4,6.065732956910543,3,9.899494936611664,72.31876296374115
26.5,Software Engineering,15.0,4,5.764260794669901,0,6.082762530298219,69.31995585279623
17.83,Software Engineering,13.0,4,5.506645222952868,0,7.211102550927978,64.26404806800325
7.0,Software Engineering,5.0,4,4.411428060633309,0,7.745966692414834,50.62215576300508
23.42,Software Engineering,15.0,4,5.680722241874296,0,6.48074069840786,68.63702941003041
11.83,Software Engineering,15.0,4,5.892833595482131,0,7.54983443527075,60.318823402478635
20.42,Software Engineering,15.0,4,5.563718845911445,0,6.48074069840786,65.20723421858034
20.5,Software Engineering,14.0,4,5.514758486217745,0,6.708203932499369,65.70272761283465
21.5,Software Engineering,15.0,4,6.019832352811765,3,8.774964387392123,75.0988795848147
14.5,Software Engineering,15.0,3,5.857586898461559,0,6.6332495807108,58.28126918256537
14.33,Software Engineering,15.0,3,5.817203403700878,0,7.874007874011811,61.68093504496976
23.5,Software Engineering,15.0,4,5.774545780230622,3,7.211102550927978,71.8868471753949
13.25,Software Engineering,15.0,4,5.64336286533664,4,6.48074069840786,58.96131129648596
21.5,Software Engineering,15.0,4,5.973020582355877,0,8.18535277187245,72.47457678189252
12.67,Software Engineering,15.0,5,6.027145688365707,0,6.164414002968976,59.435203657098285
21.25,Software Engineering,15.0,4,5.985639800079328,0,8.0,71.69773966412072
22.67,Software Engineering,12.0,4,5.61464352510759,0,7.14142842854285,69.24342786381331
10.92,Software Engineering,15.0,4,5.721231999241773,4,6.782329983125268,57.6396053537282
18.25,Software Engineering,15.0,4,6.165516169475308,0,9.219544457292889,72.67442085306645
1.5,Software Engineering,6.0,4,4.418904722719455,0,4.795831523312719,36.297333422996
15.5,Software Engineering,15.0,4,5.97863169155235,0,9.591663046625438,70.42429239347354
21.5,Software Engineering,15.0,4,5.887356532133898,0,7.416198487095663,69.96440167228145
19.33,Software Engineering,15.0,4,5.967216957806658,0,8.306623862918075,70.56242305148686
14.5,Software Engineering,15.0,4,5.931805096814333,0,7.937253933193772,64.34892726434846
26.33,Software Engineering,12.0,4,5.966537322941471,0,7.280109889280518,73.01005129136445
18.5,Software Engineering,15.0,4,5.998184193406306,0,7.615773105863909,67.73031452924155
30.33,Software Engineering,15.0,3,5.710851338243781,0,7.14142842854285,70.3213616486257
14.17,Software Engineering,15.0,3,5.6151757427323385,0,6.0,55.4163226906343
16.25,Software Engineering,15.0,3,6.028770202127301,0,7.211102550927978,62.269968692976946
